x,y,z
0.69621277 , 4.7504272 , 8.323532
0.7368927 , 4.755417 , 8.309601
0.7108002 , 4.7510834 , 8.303986
0.66700745 , 4.752075 , 8.288025
0.667923 , 4.7524414 , 8.298538
0.6983185 , 4.7406616 , 8.327103
0.7077484 , 4.7335663 , 8.341309
0.7245331 , 4.722473 , 8.359421
0.72520447 , 4.73555 , 8.372818
0.68074036 , 4.72641 , 8.347656
0.6793823 , 4.739319 , 8.333954
0.7153778 , 4.7087555 , 8.3311
0.717041 , 4.728531 , 8.333496
0.69862366 , 4.7444763 , 8.333862
0.6994324 , 4.7417145 , 8.333389
0.7082367 , 4.740265 , 8.295212
0.7327118 , 4.753525 , 8.300079
0.77227783 , 4.740921 , 8.323135
0.7536621 , 4.7452545 , 8.3311615
0.7508545 , 4.745636 , 8.338287
0.7472534 , 4.743042 , 8.339081
0.7509918 , 4.743759 , 8.336273
0.7298889 , 4.7315216 , 8.342377
0.7057953 , 4.705261 , 8.3654175
0.70925903 , 4.6920166 , 8.369385
0.74046326 , 4.701996 , 8.360657
0.75756836 , 4.7205353 , 8.358017
0.7484131 , 4.7236176 , 8.352249
0.74043274 , 4.7267456 , 8.357544
0.78170776 , 4.7366943 , 8.3358
0.7920532 , 4.7381744 , 8.316467
0.7728882 , 4.7303314 , 8.317932
0.75112915 , 4.741028 , 8.317276
0.7386017 , 4.736786 , 8.320679
0.76571655 , 4.7062683 , 8.335953
0.7661133 , 4.6908264 , 8.34259
0.77233887 , 4.6627197 , 8.369965
0.7542572 , 4.677124 , 8.378754
0.75379944 , 4.672821 , 8.390839
0.7760925 , 4.666748 , 8.37355
0.7452698 , 4.6933746 , 8.357452
0.7566986 , 4.7356415 , 8.330826
0.7463684 , 4.7421417 , 8.327957
0.7678833 , 4.7556305 , 8.317322
0.8023529 , 4.7597046 , 8.285934
0.78692627 , 4.751602 , 8.283737
0.7740326 , 4.7461395 , 8.315262
0.76164246 , 4.7436676 , 8.320206
0.7622986 , 4.7299347 , 8.350525
0.74775696 , 4.7265015 , 8.379211
0.73521423 , 4.7213135 , 8.396027
0.7464447 , 4.715912 , 8.406494
0.7422943 , 4.729843 , 8.373291
0.7002106 , 4.745346 , 8.305695
0.69664 , 4.755295 , 8.279007
0.7183533 , 4.7667847 , 8.26532
0.74380493 , 4.7905884 , 8.268387
0.7502136 , 4.787628 , 8.275406
0.7107849 , 4.770233 , 8.281525
0.69099426 , 4.7547455 , 8.285156
0.6890564 , 4.7378387 , 8.359528
0.6848755 , 4.7288055 , 8.372101
0.6755371 , 4.730072 , 8.369614
0.649704 , 4.743927 , 8.344406
0.638916 , 4.7446594 , 8.309998
0.6652374 , 4.752182 , 8.286011
0.66908264 , 4.7671356 , 8.299591
0.6544037 , 4.783844 , 8.294189
0.64038086 , 4.7912292 , 8.303665
0.625 , 4.778412 , 8.280441
0.64624023 , 4.7551117 , 8.280472
0.6268616 , 4.7582855 , 8.305771
0.6444702 , 4.7792816 , 8.318924
0.70285034 , 4.7584534 , 8.224533
0.6675415 , 4.740204 , 8.299438
0.61787415 , 4.695038 , 8.392395
0.6301575 , 4.652313 , 8.455261
0.6803589 , 4.66774 , 8.499405
0.68052673 , 4.696945 , 8.3953705
0.6307373 , 4.732376 , 8.323853
0.6049042 , 4.7450256 , 8.30957
0.6324768 , 4.7632904 , 8.29184
0.6586151 , 4.773361 , 8.280853
0.67767334 , 4.778351 , 8.31575
0.6825104 , 4.754257 , 8.268021
0.66903687 , 4.7244873 , 8.342087
0.69392395 , 4.672241 , 8.396759
0.6949768 , 4.679001 , 8.394852
0.66648865 , 4.7055664 , 8.363876
0.6759033 , 4.724121 , 8.388367
0.6930847 , 4.727783 , 8.338348
0.7033539 , 4.749298 , 8.300232
0.71798706 , 4.753998 , 8.270691
0.72343445 , 4.7460327 , 8.255997
0.7054596 , 4.730377 , 8.317474
0.72354126 , 4.71315 , 8.398544
0.73612976 , 4.725937 , 8.372223
0.76405334 , 4.730484 , 8.363815
0.73831177 , 4.739258 , 8.313538
0.671051 , 4.7367554 , 8.274673
0.6737366 , 4.7287292 , 8.295059
0.7395935 , 4.717697 , 8.350143
0.782547 , 4.7080383 , 8.360275
0.77537537 , 4.682144 , 8.373444
0.7223816 , 4.657898 , 8.422104
0.7086334 , 4.646698 , 8.423523
0.754364 , 4.6924286 , 8.362564
0.7969818 , 4.741089 , 8.287704
0.76493835 , 4.7563477 , 8.274155
0.71528625 , 4.7333984 , 8.309662
0.7169342 , 4.7240906 , 8.302933
0.76890564 , 4.721924 , 8.305923
0.80163574 , 4.72258 , 8.320831
0.76501465 , 4.717209 , 8.373077
0.6967621 , 4.6893463 , 8.371475
0.72932434 , 4.7168274 , 8.375809
0.7656708 , 4.7095795 , 8.332077
0.78422546 , 4.7157135 , 8.310181
0.74372864 , 4.73497 , 8.324005
0.6876068 , 4.716736 , 8.338882
0.7125397 , 4.683029 , 8.400528
0.7602539 , 4.6907654 , 8.373032
0.7541504 , 4.7022247 , 8.366135
0.73609924 , 4.716919 , 8.363861
0.71821594 , 4.716629 , 8.319351
0.7718506 , 4.7414703 , 8.304932
0.78382874 , 4.755356 , 8.2907715
0.7822113 , 4.7478485 , 8.30159
0.75175476 , 4.7439423 , 8.296356
0.71476746 , 4.7250824 , 8.298431
0.71273804 , 4.711151 , 8.323654
0.71183777 , 4.709961 , 8.354767
0.71195984 , 4.715027 , 8.366882
0.67245483 , 4.7207184 , 8.36058
0.6516876 , 4.7364655 , 8.333069
0.67404175 , 4.7516174 , 8.296936
0.6753998 , 4.768753 , 8.293732
0.6637573 , 4.780884 , 8.307861
0.64234924 , 4.759552 , 8.304779
0.66285706 , 4.746155 , 8.2986145
0.67385864 , 4.770401 , 8.361008
0.6684723 , 4.7446594 , 8.297501
0.6480255 , 4.746353 , 8.333267
0.6571808 , 4.753769 , 8.324844
0.66026306 , 4.777542 , 8.305267
0.6483002 , 4.8068237 , 8.311676
0.6450348 , 4.807144 , 8.287445
0.67463684 , 4.8526306 , 8.274811
0.69374084 , 4.8092957 , 8.263855
0.65042114 , 4.8224335 , 8.277283
0.606369 , 4.801544 , 8.2825165
0.6240387 , 4.7895355 , 8.331512
0.6044159 , 4.783783 , 8.347214
0.594223 , 4.7673798 , 8.34697
0.6035156 , 4.7533875 , 8.336014
0.6221924 , 4.754608 , 8.30957
0.62916565 , 4.7518616 , 8.31163
0.6472626 , 4.7545013 , 8.356644
0.66282654 , 4.7649536 , 8.346298
0.66651917 , 4.7847137 , 8.30748
0.58758545 , 4.80307 , 8.301743
0.5279541 , 4.7902527 , 8.242783
0.5480652 , 4.79541 , 8.259933
0.61325073 , 4.7724457 , 8.24704
0.59817505 , 4.73468 , 8.265366
0.57095337 , 4.6523438 , 8.340652
0.63038635 , 4.5779266 , 8.478897
0.70632935 , 4.5269623 , 8.544388
0.67149353 , 4.547058 , 8.502884
0.5795288 , 4.6035004 , 8.474274
0.50549316 , 4.6905518 , 8.34198
0.53312683 , 4.7510986 , 8.236679
0.6234436 , 4.784027 , 8.136749
0.67648315 , 4.821884 , 8.122009
0.66238403 , 4.752365 , 8.228729
0.6128998 , 4.656769 , 8.367874
0.58403015 , 4.543503 , 8.428787
0.5669403 , 4.483902 , 8.523315
0.54922485 , 4.5052795 , 8.629395
