,ori,,
1582893370460,254.94907,-30.137869,-5.425642
1582893370480,255.14856,-30.594364,-5.646213
1582893370504,254.62598,-29.495403,-5.711494
1582893370519,254.93811,-30.328054,-5.9766555
1582893370547,256.48022,-33.22493,-6.0795527
1582893370557,255.2728,-28.435204,-6.6618094
1582893370576,255.02676,-26.994812,-7.021148
1582893370596,255.2462,-29.395088,-7.106131
1582893370613,256.39032,-32.521633,-7.970759
1582893370633,255.87158,-30.221544,-7.6633697
1582893370652,256.0484,-29.589127,-8.255861
1582893370671,256.61798,-30.86897,-8.295208
1582893370693,256.70096,-30.559233,-8.9314575
1582893370717,256.7189,-29.34042,-8.701418
1582893370728,256.04868,-26.821184,-8.87124
